time audio->transcript (s),transcript,whisper confidence,WER,CER,time protocol input->output (s),protocol prediction,protocol confidence,"protocol correct? (1 = True, 0 = False, -1=None given)"
4545,Thank you. ,0.721214,0,0,0.11181144400325138,medical - altered mental status,0.67223895,1
10585,Thank you. You ,0.716273,0,0,0.10638568599824794,medical - altered mental status,0.685329,1
4414,Thank you. You female complaining of general malaise weakness and altered mental status patient ,0.824864,0,0,0.09344356700603385,medical - altered mental status,0.61930966,1
4578,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. ,0.894875,0,0,0.10297391499625519,"medical - altered mental status,medical - st elevation myocardial infarction (acs/ami) (protocol 2 - 2)","0.6155689,0.5176387",0
4451,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with ,0.894294,0,0,0.11795408400939777,medical - altered mental status,0.60523885,1
4308,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting ,0.898543,0,0,0.12462402500386816,medical - altered mental status,0.5807296,1
4638,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting by this point without any food stuffs she is an unable to eat since the day before ,0.918063,0,0,0.12175663899688516,medical - altered mental status,0.5362797,1
4435,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting by this point without any food stuffs she is an unable to eat since the day before patient is too weak to emulate under her own power but she denies chest ,0.830603,0,0,0.12820506699790712,medical - nausea/vomiting,0.6135632,0
4431,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting by this point without any food stuffs she is an unable to eat since the day before patient is too weak to emulate under her own power but she denies chest chest hurtness of breath diarrhea and or headache she does not seem ,0.880368,0,0,0.12517069999012165,medical - nausea/vomiting,0.6466862,0
4455,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting by this point without any food stuffs she is an unable to eat since the day before patient is too weak to emulate under her own power but she denies chest chest hurtness of breath diarrhea and or headache she does not seem seem old exactly what's going on around her with the GCS of 14 ,0.837898,0,0,0.10780888100271113,medical - nausea/vomiting,0.54022735,0
4424,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting by this point without any food stuffs she is an unable to eat since the day before patient is too weak to emulate under her own power but she denies chest chest hurtness of breath diarrhea and or headache she does not seem seem old exactly what's going on around her with the GCS of 14 not her vital signs are as follows heart rate of 76 respiratory rate. ,0.843307,0,0,0.10791752800287213,medical - nausea/vomiting,0.522708,0
4375,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting by this point without any food stuffs she is an unable to eat since the day before patient is too weak to emulate under her own power but she denies chest chest hurtness of breath diarrhea and or headache she does not seem seem old exactly what's going on around her with the GCS of 14 not her vital signs are as follows heart rate of 76 respiratory rate. routine blood pressure of 161 over 94 GCS 14. ,0.83501,0,0,0.12682665999454912,medical - nausea/vomiting,0.52270806,0
4394,Thank you. You female complaining of general malaise weakness and altered mental status patient potentially in good color and not in any apparent distress when found at her home. family family reports of the patient had been vomiting since that morning with abdominal pain patient still nauseated and occasionally vomiting by this point without any food stuffs she is an unable to eat since the day before patient is too weak to emulate under her own power but she denies chest chest hurtness of breath diarrhea and or headache she does not seem seem old exactly what's going on around her with the GCS of 14 not her vital signs are as follows heart rate of 76 respiratory rate. routine blood pressure of 161 over 94 GCS 14. blood glucose unattainable for some reason pulse ox of 97 ,0.895378,0,0,0.12326770099753048,medical - nausea/vomiting,0.5227081,0
