time audio->transcript (s),transcript,whisper confidence,WER,CER,time protocol input->output (s),protocol prediction,protocol confidence,"protocol correct? (1 = True, 0 = False, -1=None given)"
4780,you ,0.577836,0,0,1.4388219289976405,medical - altered mental status,0.62991184,0
4478,you you ,0.577836,0,0,0.09365607600193471,medical - altered mental status,0.590854,0
4175,you you you ,0.577836,0,0,0.0945647869957611,medical - altered mental status,0.5891084,0
4887,you you you We would dispatch for a possible time. ,0.855183,0,0,0.11912974700680934,medical - altered mental status,0.6668607,0
4773,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a ,0.630288,0,0,0.12381643301341683,medical - altered mental status,0.43077892,0
4645,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. ,0.744011,0,0,0.12481655199371744,medical - overdose/poisoning - opioid (protocol 7 - 1),0.47529262,0
4453,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. ,0.803828,0,0,0.11736841600213666,medical - overdose/poisoning - opioid (protocol 7 - 1),0.57056636,0
4663,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. ,0.848764,0,0,0.10763061000034213,medical - overdose/poisoning - opioid (protocol 7 - 1),0.6185215,0
4775,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a ,0.782511,0,0,0.13838592400134075,"medical - altered mental status,medical - overdose/poisoning - opioid (protocol 7 - 1)","0.5182155,0.5186345",0
4881,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a oriented during transport. His GCS was 10. He was playing ,0.749122,0,0,0.12122279500181321,medical - altered mental status,0.5867768,0
4843,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a oriented during transport. His GCS was 10. He was playing plane seat belted in. cardiac monitor was placed he was in sinus ,0.697265,0,0,0.13717434099817183,medical - altered mental status,0.56834394,0
4507,you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a oriented during transport. His GCS was 10. He was playing plane seat belted in. cardiac monitor was placed he was in sinus formalities noted. Bottleson rings were as follows. ,0.625284,0,0,0.13358532699930947,medical - altered mental status,0.5686916,0
4616,"you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a oriented during transport. His GCS was 10. He was playing plane seat belted in. cardiac monitor was placed he was in sinus formalities noted. Bottleson rings were as follows. False 110, respiration 16, blood pressure 122/67. ",0.722902,0,0,0.12625214199943002,medical - altered mental status,0.5686916,0
4692,"you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a oriented during transport. His GCS was 10. He was playing plane seat belted in. cardiac monitor was placed he was in sinus formalities noted. Bottleson rings were as follows. False 110, respiration 16, blood pressure 122/67. in, Glue Coast 89, SBO 294% of room air, panes ",0.585908,0,0,0.13462195599277038,medical - altered mental status,0.5686916,0
4385,"you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a oriented during transport. His GCS was 10. He was playing plane seat belted in. cardiac monitor was placed he was in sinus formalities noted. Bottleson rings were as follows. False 110, respiration 16, blood pressure 122/67. in, Glue Coast 89, SBO 294% of room air, panes 18-gauge IV was established. ",0.668507,0,0,0.13700011699984316,medical - altered mental status,0.56869155,0
4626,"you you you We would dispatch for a possible time. possibly not seen to find the patient. Unresponsive and the left lateral come up with a He was found by bystanders on the sidewalk. They said they initially found a man. other than vomiting. He became alert after painful stimuli. He used vomiting once while transport was able to maintain his own airway. Had a normal medical exam except for his word oriented status. He was not a oriented during transport. His GCS was 10. He was playing plane seat belted in. cardiac monitor was placed he was in sinus formalities noted. Bottleson rings were as follows. False 110, respiration 16, blood pressure 122/67. in, Glue Coast 89, SBO 294% of room air, panes 18-gauge IV was established. They see with the saline lock the patient started to become combative for strains of ",0.745713,0,0,0.13155685500532854,medical - altered mental status,0.56869155,0
