time audio->transcript (s),transcript,whisper confidence,WER,CER,time protocol input->output (s),protocol prediction,protocol confidence,"protocol correct? (1 = True, 0 = False, -1=None given)"
4425,You ,0.597464,0,0,0.1113126190030016,medical - altered mental status,0.6600146,0
4241,You You ,0.597464,0,0,0.10671438000281341,medical - altered mental status,0.64006937,0
4559,You You Thank you. ,0.709704,0,0,0.10958832499454729,medical - altered mental status,0.67087924,0
4596,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. ,0.875353,0,0,0.09030014400195796,ob/gyn - childbirth/labor/delivery (protocol 6 - 2),0.3207855,0
4549,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying ,0.860392,0,0,0.11811708800087217,medical - altered mental status,0.40517083,0
4622,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good ,0.882077,0,0,0.12169073001132347,medical - altered mental status,0.36814082,0
4482,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp ,0.869593,0,0,0.1234923180018086,medical - chest pain - cardiac suspected (protocol 2 - 1),0.30862254,1
4509,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp constant substernal localized and non radiating and reproducible ,0.831793,0,0,0.10987713100621477,medical - chest pain - cardiac suspected (protocol 2 - 1),0.5567838,1
4865,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp constant substernal localized and non radiating and reproducible palpation the pain is also works on inspiration she said ,0.80386,0,0,0.12791154500155244,medical - chest pain - cardiac suspected (protocol 2 - 1),0.5957691,1
6161,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp constant substernal localized and non radiating and reproducible palpation the pain is also works on inspiration she said set about 10 out of 10. Patient currently denies any associates ,0.843708,0,0,0.13769595000485424,medical - chest pain - cardiac suspected (protocol 2 - 1),0.6236047,1
4525,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp constant substernal localized and non radiating and reproducible palpation the pain is also works on inspiration she said set about 10 out of 10. Patient currently denies any associates pregnancy or difficulty breathing. However patient does have a history of ,0.803906,0,0,0.13963378900371026,medical - chest pain - cardiac suspected (protocol 2 - 1),0.54814726,1
4844,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp constant substernal localized and non radiating and reproducible palpation the pain is also works on inspiration she said set about 10 out of 10. Patient currently denies any associates pregnancy or difficulty breathing. However patient does have a history of of brombosis and her legs for which she's currently taking Lovenox. ,0.76675,0,0,0.12952474399935454,medical - chest pain - cardiac suspected (protocol 2 - 1),0.4633927,1
4618,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp constant substernal localized and non radiating and reproducible palpation the pain is also works on inspiration she said set about 10 out of 10. Patient currently denies any associates pregnancy or difficulty breathing. However patient does have a history of of brombosis and her legs for which she's currently taking Lovenox. She is currently in good color breathing normally except she's mildly angioid. ,0.758468,0,0,0.11663206700177398,medical - chest pain - cardiac suspected (protocol 2 - 1),0.46339273,1
4470,You You Thank you. for an adult female complaining of chest pain that started approximately 15 minutes. It's our arrival we found her in her bedroom laying on laying She did not appear to be any in any acute distress and she was in good any increased work of breathing she describes the pain as sharp constant substernal localized and non radiating and reproducible palpation the pain is also works on inspiration she said set about 10 out of 10. Patient currently denies any associates pregnancy or difficulty breathing. However patient does have a history of of brombosis and her legs for which she's currently taking Lovenox. She is currently in good color breathing normally except she's mildly angioid. angers appears to be aspirin was not administered due to ,0.783826,0,0,0.13981624000007287,medical - chest pain - cardiac suspected (protocol 2 - 1),0.46339273,1
