time audio->transcript (s),transcript,whisper confidence,WER,CER,time protocol input->output (s),protocol prediction,protocol confidence,"protocol correct? (1 = True, 0 = False, -1=None given)"
4347,you ,0.577836,0,0,0.12454332099878229,medical - altered mental status,0.62991184,1
4214,you you ,0.577836,0,0,0.10560860999976285,medical - altered mental status,0.590854,1
4448,you you Twenty-six. ,0.679767,0,0,0.08606321300612763,medical - overdose/poisoning - calcium channel blocker (protocol 7 - 5),0.5233244,0
4491,you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in ,0.672939,0,0,0.08822668300126679,medical - overdose/poisoning - opioid (protocol 7 - 1),0.48789924,0
4381,you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. ,0.831242,0,0,0.10398759500822052,medical - overdose/poisoning - opioid (protocol 7 - 1),0.5033702,0
4586,you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. ,0.60777,0,0,0.10144427498744335,medical - overdose/poisoning - opioid (protocol 7 - 1),0.45633832,0
4360,you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide ,0.803243,0,0,0.09761828099726699,medical - overdose/poisoning - opioid (protocol 7 - 1),0.42487887,0
4514,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ",0.758362,0,0,0.11872771001071669,medical - overdose/poisoning - opioid (protocol 7 - 1),0.43364772,0
4626,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people ",0.676956,0,0,0.11932829199940898,medical - altered mental status,0.5066791,1
4387,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. ",0.82545,0,0,0.13662881100026425,medical - altered mental status,0.5437271,1
4564,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. Any sort of chest pain or overall discomfort doesn't appear to be in any... ",0.841211,0,0,0.11380341699987184,medical - altered mental status,0.51994723,1
4488,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. Any sort of chest pain or overall discomfort doesn't appear to be in any... Sorts his pupils are five millimeters in pearl his blood glucose ",0.734055,0,0,0.11388831399381161,medical - altered mental status,0.4964254,1
4712,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. Any sort of chest pain or overall discomfort doesn't appear to be in any... Sorts his pupils are five millimeters in pearl his blood glucose Cd1, but we did find a close bottle of ETOH on his PR. ",0.673481,0,0,0.1372911100042984,medical - altered mental status,0.4964254,1
4517,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. Any sort of chest pain or overall discomfort doesn't appear to be in any... Sorts his pupils are five millimeters in pearl his blood glucose Cd1, but we did find a close bottle of ETOH on his PR. major physical exam was unremarkable. Heart rate of 110. ",0.717339,0,0,0.11171177099458873,medical - altered mental status,0.4964254,1
4495,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. Any sort of chest pain or overall discomfort doesn't appear to be in any... Sorts his pupils are five millimeters in pearl his blood glucose Cd1, but we did find a close bottle of ETOH on his PR. major physical exam was unremarkable. Heart rate of 110. 10 for respiration of 16 blood pressure of 115 over 77. ",0.64095,0,0,0.12213531100132968,medical - altered mental status,0.4964254,1
4299,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. Any sort of chest pain or overall discomfort doesn't appear to be in any... Sorts his pupils are five millimeters in pearl his blood glucose Cd1, but we did find a close bottle of ETOH on his PR. major physical exam was unremarkable. Heart rate of 110. 10 for respiration of 16 blood pressure of 115 over 77. GCS of 14 glucose 81. ",0.599393,0,0,0.12501629198959563,medical - altered mental status,0.4964254,1
4544,"you you Twenty-six. The Chief Complain of Confusion after a possible syncable episode in fall out of his bed at the homeless shelter. in good color but it only alerts only to self with the best G7. He is unable to answer questions or will provide direct responses when prodded. Other than that, assessment patients ""Cations clear, breath sounds are clear, no known medical history, although the people have numerous medications for which they can name none. Any sort of chest pain or overall discomfort doesn't appear to be in any... Sorts his pupils are five millimeters in pearl his blood glucose Cd1, but we did find a close bottle of ETOH on his PR. major physical exam was unremarkable. Heart rate of 110. 10 for respiration of 16 blood pressure of 115 over 77. GCS of 14 glucose 81. on rear saturations of 98 with an ECG of sinus tucker. ",0.722808,0,0,0.14125304299523123,medical - altered mental status,0.4964254,1
